"MESH_TYPE"	"MESH_SOURCE_CODE"	"MESH_SOURCE_NAME"	"RECORD_COUNT"	"RECORD_TYPE"
"CONDITION"	"D009423"	"Nervous System Neoplasms"	80	"DISTINCT PMID"
"CONDITION"	"D009436"	"Neural Tube Defects"	527	"DISTINCT PMID"
"CONDITION"	"D009437"	"Neuralgia"	515	"DISTINCT PMID"
"CONDITION"	"D009440"	"Neurasthenia"	50	"DISTINCT PMID"
"CONDITION"	"D009442"	"Neurilemmoma"	138	"DISTINCT PMID"
"CONDITION"	"D009443"	"Neuritis"	231	"DISTINCT PMID"
"CONDITION"	"D009444"	"Neuritis, Autoimmune, Experimental"	42	"DISTINCT PMID"
"CONDITION"	"D009447"	"Neuroblastoma"	72	"DISTINCT PMID"
"CONDITION"	"D009449"	"Neurocirculatory Asthenia"	14	"DISTINCT PMID"
"CONDITION"	"D009455"	"Neurofibroma"	27	"DISTINCT PMID"
"CONDITION"	"D009461"	"Neurologic Manifestations"	26	"DISTINCT PMID"
"CONDITION"	"D009468"	"Neuromuscular Diseases"	536	"DISTINCT PMID"
"CONDITION"	"D009503"	"Neutropenia"	6910	"DISTINCT PMID"
"CONDITION"	"D009506"	"Nevus"	21	"DISTINCT PMID"
"CONDITION"	"D009668"	"Nose Diseases"	171	"DISTINCT PMID"
"CONDITION"	"D009669"	"Nose Neoplasms"	363	"DISTINCT PMID"
"CONDITION"	"D009748"	"Nutrition Disorders"	72	"DISTINCT PMID"
"CONDITION"	"D009770"	"Obsessive Behavior"	17	"DISTINCT PMID"
"CONDITION"	"D009783"	"Dermatitis, Occupational"	1283	"DISTINCT PMID"
"CONDITION"	"D009784"	"Occupational Diseases"	12646	"DISTINCT PMID"
"CONDITION"	"D009794"	"Ochronosis"	78	"DISTINCT PMID"
"CONDITION"	"D009808"	"Odontogenic Tumors"	22	"DISTINCT PMID"
"CONDITION"	"D009837"	"Oligodendroglioma"	69	"DISTINCT PMID"
"CONDITION"	"D009845"	"Oligospermia"	337	"DISTINCT PMID"
"CONDITION"	"D009846"	"Oliguria"	128	"DISTINCT PMID"
"CONDITION"	"D009877"	"Endophthalmitis"	182	"DISTINCT PMID"
"CONDITION"	"D009886"	"Ophthalmoplegia"	170	"DISTINCT PMID"
"CONDITION"	"D009894"	"Opportunistic Infections"	430	"DISTINCT PMID"
"CONDITION"	"D009959"	"Oropharyngeal Neoplasms"	18	"DISTINCT PMID"
"CONDITION"	"D009999"	"Ossification, Heterotopic"	154	"DISTINCT PMID"
"CONDITION"	"D010000"	"Osteitis"	39	"DISTINCT PMID"
"CONDITION"	"D010005"	"Osteoarthropathy, Secondary Hypertrophic"	19	"DISTINCT PMID"
"CONDITION"	"D010007"	"Osteochondritis"	34	"DISTINCT PMID"
"CONDITION"	"D010009"	"Osteochondrodysplasias"	59	"DISTINCT PMID"
"CONDITION"	"D010016"	"Osteoma"	14	"DISTINCT PMID"
"CONDITION"	"D010018"	"Osteomalacia"	549	"DISTINCT PMID"
"CONDITION"	"D010026"	"Osteosclerosis"	81	"DISTINCT PMID"
"CONDITION"	"D010031"	"Otitis"	39	"DISTINCT PMID"
"CONDITION"	"D010034"	"Otitis Media with Effusion"	34	"DISTINCT PMID"
"CONDITION"	"D010038"	"Otorhinolaryngologic Diseases"	66	"DISTINCT PMID"
"CONDITION"	"D010039"	"Otorhinolaryngologic Neoplasms"	13	"DISTINCT PMID"
"CONDITION"	"D010049"	"Ovarian Diseases"	259	"DISTINCT PMID"
"CONDITION"	"D010051"	"Ovarian Neoplasms"	705	"DISTINCT PMID"
"CONDITION"	"D010148"	"Pain, Intractable"	21	"DISTINCT PMID"
"CONDITION"	"D010149"	"Pain, Postoperative"	133	"DISTINCT PMID"
"CONDITION"	"D010157"	"Palatal Neoplasms"	27	"DISTINCT PMID"
"CONDITION"	"D010190"	"Pancreatic Neoplasms"	924	"DISTINCT PMID"
"CONDITION"	"D010195"	"Pancreatitis"	3615	"DISTINCT PMID"
"CONDITION"	"D010201"	"Panniculitis, Nodular Nonsuppurative"	20	"DISTINCT PMID"
"CONDITION"	"D010212"	"Papilloma"	1590	"DISTINCT PMID"
"CONDITION"	"D010241"	"Parakeratosis"	24	"DISTINCT PMID"
"CONDITION"	"D010244"	"Bulbar Palsy, Progressive"	17	"DISTINCT PMID"
"CONDITION"	"D010245"	"Paralyses, Familial Periodic"	10	"DISTINCT PMID"
"CONDITION"	"D010254"	"Paranasal Sinus Diseases"	14	"DISTINCT PMID"
"CONDITION"	"D010257"	"Paraneoplastic Syndromes"	31	"DISTINCT PMID"
"CONDITION"	"D010258"	"Paranoid Behavior"	20	"DISTINCT PMID"
"CONDITION"	"D010259"	"Paranoid Disorders"	271	"DISTINCT PMID"
"CONDITION"	"D010265"	"Paraproteinemias"	46	"DISTINCT PMID"
"CONDITION"	"D010282"	"Parathyroid Neoplasms"	22	"DISTINCT PMID"
"CONDITION"	"D010291"	"Paresis"	147	"DISTINCT PMID"
"CONDITION"	"D010304"	"Paronychia"	81	"DISTINCT PMID"
"CONDITION"	"D010305"	"Parotid Diseases"	31	"DISTINCT PMID"
"CONDITION"	"D010307"	"Parotid Neoplasms"	13	"DISTINCT PMID"
"CONDITION"	"D010309"	"Parotitis"	82	"DISTINCT PMID"
"CONDITION"	"D010381"	"Pelger-Huet Anomaly"	18	"DISTINCT PMID"
"CONDITION"	"D010382"	"Peliosis Hepatis"	71	"DISTINCT PMID"
"CONDITION"	"D010383"	"Pellagra"	57	"DISTINCT PMID"
"CONDITION"	"D010386"	"Pelvic Neoplasms"	12	"DISTINCT PMID"
"CONDITION"	"D010412"	"Penile Neoplasms"	23	"DISTINCT PMID"
"CONDITION"	"D010438"	"Peptic Ulcer Hemorrhage"	383	"DISTINCT PMID"
"CONDITION"	"D010439"	"Peptic Ulcer Perforation"	172	"DISTINCT PMID"
"CONDITION"	"D010468"	"Perceptual Disorders"	178	"DISTINCT PMID"
"CONDITION"	"D010485"	"Periapical Periodontitis"	23	"DISTINCT PMID"
"CONDITION"	"D010489"	"Periarthritis"	14	"DISTINCT PMID"
"CONDITION"	"D010490"	"Pericardial Effusion"	222	"DISTINCT PMID"
"CONDITION"	"D010494"	"Pericarditis, Constrictive"	28	"DISTINCT PMID"
"CONDITION"	"D010518"	"Periodontitis"	143	"DISTINCT PMID"
"CONDITION"	"D010522"	"Periostitis"	63	"DISTINCT PMID"
"CONDITION"	"D010523"	"Peripheral Nervous System Diseases"	4030	"DISTINCT PMID"
"CONDITION"	"D010524"	"Peripheral Nervous System Neoplasms"	105	"DISTINCT PMID"
"CONDITION"	"D010534"	"Peritoneal Neoplasms"	155	"DISTINCT PMID"
"CONDITION"	"D010591"	"Phantom Limb"	11	"DISTINCT PMID"
"CONDITION"	"D010610"	"Pharyngeal Neoplasms"	61	"DISTINCT PMID"
"CONDITION"	"D010612"	"Pharyngitis"	132	"DISTINCT PMID"
"CONDITION"	"D010661"	"Phenylketonurias"	92	"DISTINCT PMID"
"CONDITION"	"D010673"	"Pheochromocytoma"	51	"DISTINCT PMID"
"CONDITION"	"D010689"	"Phlebitis"	259	"DISTINCT PMID"
"CONDITION"	"D010787"	"Photosensitivity Disorders"	1565	"DISTINCT PMID"
"CONDITION"	"D010842"	"Pica"	60	"DISTINCT PMID"
"CONDITION"	"D010899"	"Pituitary Apoplexy"	47	"DISTINCT PMID"
"CONDITION"	"D010911"	"Pituitary Neoplasms"	398	"DISTINCT PMID"
"CONDITION"	"D010915"	"Pityriasis"	17	"DISTINCT PMID"
"CONDITION"	"D010935"	"Plant Diseases"	64	"DISTINCT PMID"
"CONDITION"	"D010941"	"Plant Tumors"	21	"DISTINCT PMID"
"CONDITION"	"D010995"	"Pleural Diseases"	171	"DISTINCT PMID"
"CONDITION"	"D010997"	"Pleural Neoplasms"	253	"DISTINCT PMID"
"CONDITION"	"D011006"	"Pneumatosis Cystoides Intestinalis"	100	"DISTINCT PMID"
"CONDITION"	"D011007"	"Pneumocephalus"	18	"DISTINCT PMID"
"CONDITION"	"D011009"	"Pneumoconiosis"	43	"DISTINCT PMID"
"CONDITION"	"D011015"	"Pneumonia, Aspiration"	291	"DISTINCT PMID"
"CONDITION"	"D011016"	"Pneumonia, Atypical Interstitial, of Cattle"	11	"DISTINCT PMID"
"CONDITION"	"D011017"	"Pneumonia, Lipid"	111	"DISTINCT PMID"
"CONDITION"	"D011020"	"Pneumonia, Pneumocystis"	137	"DISTINCT PMID"
"CONDITION"	"D011027"	"Pneumoperitoneum"	36	"DISTINCT PMID"
"CONDITION"	"D011085"	"Polycystic Ovary Syndrome"	305	"DISTINCT PMID"
"CONDITION"	"D011125"	"Adenomatous Polyposis Coli"	10	"DISTINCT PMID"
"CONDITION"	"D011128"	"Polyradiculopathy"	61	"DISTINCT PMID"
"CONDITION"	"D011129"	"Polyradiculoneuropathy"	132	"DISTINCT PMID"
"CONDITION"	"D011141"	"Polyuria"	322	"DISTINCT PMID"
"CONDITION"	"D011146"	"Eczema, Dyshidrotic"	24	"DISTINCT PMID"
"CONDITION"	"D011164"	"Porphyrias"	801	"DISTINCT PMID"
"CONDITION"	"D011191"	"Potassium Deficiency"	95	"DISTINCT PMID"
"CONDITION"	"D011201"	"Poultry Diseases"	838	"DISTINCT PMID"
"CONDITION"	"D011230"	"Precancerous Conditions"	2334	"DISTINCT PMID"
"CONDITION"	"D011248"	"Pregnancy Complications"	1540	"DISTINCT PMID"
"CONDITION"	"D011249"	"Pregnancy Complications, Cardiovascular"	156	"DISTINCT PMID"
"CONDITION"	"D011250"	"Pregnancy Complications, Hematologic"	72	"DISTINCT PMID"
"CONDITION"	"D011251"	"Pregnancy Complications, Infectious"	24	"DISTINCT PMID"
"CONDITION"	"D011252"	"Pregnancy Complications, Neoplastic"	30	"DISTINCT PMID"
"CONDITION"	"D011254"	"Pregnancy in Diabetics"	26	"DISTINCT PMID"
"CONDITION"	"D011289"	"Preleukemia"	56	"DISTINCT PMID"
"CONDITION"	"D011293"	"Premenstrual Syndrome"	37	"DISTINCT PMID"
"CONDITION"	"D011297"	"Prenatal Exposure Delayed Effects"	2764	"DISTINCT PMID"
"CONDITION"	"D011349"	"Proctitis"	60	"DISTINCT PMID"
"CONDITION"	"D011350"	"Proctocolitis"	27	"DISTINCT PMID"
"CONDITION"	"D011371"	"Progeria"	16	"DISTINCT PMID"
"CONDITION"	"D011470"	"Prostatic Hyperplasia"	247	"DISTINCT PMID"
"CONDITION"	"D011471"	"Prostatic Neoplasms"	685	"DISTINCT PMID"
"CONDITION"	"D011502"	"Protein-Energy Malnutrition"	10	"DISTINCT PMID"
"CONDITION"	"D011504"	"Protein-Losing Enteropathies"	25	"DISTINCT PMID"
"CONDITION"	"D011537"	"Pruritus"	1897	"DISTINCT PMID"
"CONDITION"	"D011555"	"Pseudopregnancy"	72	"DISTINCT PMID"
"CONDITION"	"D011561"	"Pseudoxanthoma Elasticum"	19	"DISTINCT PMID"
"CONDITION"	"D011596"	"Psychomotor Disorders"	353	"DISTINCT PMID"
"CONDITION"	"D011628"	"Puberty, Delayed"	35	"DISTINCT PMID"
"CONDITION"	"D011629"	"Puberty, Precocious"	134	"DISTINCT PMID"
"CONDITION"	"D011644"	"Puerperal Disorders"	188	"DISTINCT PMID"
"CONDITION"	"D011654"	"Pulmonary Edema"	2697	"DISTINCT PMID"
"CONDITION"	"D011668"	"Pulmonary Veno-Occlusive Disease"	22	"DISTINCT PMID"
"CONDITION"	"D011671"	"Pulpitis"	130	"DISTINCT PMID"
"CONDITION"	"D011681"	"Pupil Disorders"	30	"DISTINCT PMID"
"CONDITION"	"D011693"	"Purpura"	384	"DISTINCT PMID"
"CONDITION"	"D011697"	"Purpura, Thrombotic Thrombocytopenic"	259	"DISTINCT PMID"
"CONDITION"	"D011704"	"Pyelonephritis"	88	"DISTINCT PMID"
"CONDITION"	"D011707"	"Pyloric Stenosis"	107	"DISTINCT PMID"
"CONDITION"	"D011776"	"Pyuria"	11	"DISTINCT PMID"
"CONDITION"	"D011832"	"Radiation Injuries"	62	"DISTINCT PMID"
"CONDITION"	"D011833"	"Radiation Injuries, Experimental"	12	"DISTINCT PMID"
"CONDITION"	"D011843"	"Radiculopathy"	44	"DISTINCT PMID"
"CONDITION"	"D012002"	"Rectal Diseases"	141	"DISTINCT PMID"
"CONDITION"	"D012004"	"Rectal Neoplasms"	170	"DISTINCT PMID"
"CONDITION"	"D012006"	"Rectovaginal Fistula"	16	"DISTINCT PMID"
"CONDITION"	"D012010"	"Red-Cell Aplasia, Pure"	244	"DISTINCT PMID"
"CONDITION"	"D012019"	"Reflex Sympathetic Dystrophy"	66	"DISTINCT PMID"
"CONDITION"	"D012078"	"Renal Artery Obstruction"	71	"DISTINCT PMID"
"CONDITION"	"D012080"	"Chronic Kidney Disease-Mineral and Bone Disorder"	52	"DISTINCT PMID"
"CONDITION"	"D012130"	"Respiratory Hypersensitivity"	778	"DISTINCT PMID"
"CONDITION"	"D012131"	"Respiratory Insufficiency"	2290	"DISTINCT PMID"
"CONDITION"	"D012133"	"Respiratory Paralysis"	170	"DISTINCT PMID"
"CONDITION"	"D012140"	"Respiratory Tract Diseases"	1649	"DISTINCT PMID"
"CONDITION"	"D012141"	"Respiratory Tract Infections"	177	"DISTINCT PMID"
"CONDITION"	"D012142"	"Respiratory Tract Neoplasms"	344	"DISTINCT PMID"
"CONDITION"	"D012162"	"Retinal Degeneration"	413	"DISTINCT PMID"
"CONDITION"	"D012167"	"Retinal Perforations"	89	"DISTINCT PMID"
"CONDITION"	"D012170"	"Retinal Vein Occlusion"	108	"DISTINCT PMID"
"CONDITION"	"D012173"	"Retinitis"	145	"DISTINCT PMID"
"CONDITION"	"D012174"	"Retinitis Pigmentosa"	61	"DISTINCT PMID"
"CONDITION"	"D012175"	"Retinoblastoma"	12	"DISTINCT PMID"
"CONDITION"	"D012183"	"Retrograde Degeneration"	13	"DISTINCT PMID"
"CONDITION"	"D012185"	"Retroperitoneal Fibrosis"	172	"DISTINCT PMID"
"CONDITION"	"D012186"	"Retroperitoneal Neoplasms"	19	"DISTINCT PMID"
"CONDITION"	"D012202"	"Reye Syndrome"	279	"DISTINCT PMID"
"CONDITION"	"D012208"	"Rhabdomyosarcoma"	147	"DISTINCT PMID"
"CONDITION"	"D012221"	"Rhinitis, Allergic, Perennial"	144	"DISTINCT PMID"
"CONDITION"	"D012222"	"Rhinitis, Atrophic"	11	"DISTINCT PMID"
"CONDITION"	"D012279"	"Rickets"	150	"DISTINCT PMID"
"CONDITION"	"D012376"	"Rodent Diseases"	184	"DISTINCT PMID"
"CONDITION"	"D012391"	"Root Resorption"	51	"DISTINCT PMID"
"CONDITION"	"D012421"	"Rupture"	87	"DISTINCT PMID"
"CONDITION"	"D012422"	"Rupture, Spontaneous"	96	"DISTINCT PMID"
"CONDITION"	"D012468"	"Salivary Gland Neoplasms"	78	"DISTINCT PMID"
"CONDITION"	"D012509"	"Sarcoma"	463	"DISTINCT PMID"
"CONDITION"	"D012513"	"Sarcoma, Experimental"	1287	"DISTINCT PMID"
"CONDITION"	"D012516"	"Osteosarcoma"	148	"DISTINCT PMID"
"CONDITION"	"D012532"	"Scabies"	14	"DISTINCT PMID"
"CONDITION"	"D012536"	"Scalp Dermatoses"	153	"DISTINCT PMID"
"CONDITION"	"D012598"	"Sclerosis"	90	"DISTINCT PMID"
"CONDITION"	"D012607"	"Scotoma"	135	"DISTINCT PMID"
"CONDITION"	"D012614"	"Scurvy"	10	"DISTINCT PMID"
"CONDITION"	"D012626"	"Sebaceous Gland Neoplasms"	38	"DISTINCT PMID"
"CONDITION"	"D012652"	"Self Mutilation"	61	"DISTINCT PMID"
"CONDITION"	"D012678"	"Sensation Disorders"	277	"DISTINCT PMID"
"CONDITION"	"D012700"	"Serositis"	37	"DISTINCT PMID"
"CONDITION"	"D012707"	"Sertoli Cell Tumor"	12	"DISTINCT PMID"
"CONDITION"	"D012713"	"Serum Sickness"	232	"DISTINCT PMID"
"CONDITION"	"D012729"	"Sex Chromosome Aberrations"	21	"DISTINCT PMID"
"CONDITION"	"D012734"	"Disorders of Sex Development"	305	"DISTINCT PMID"
"CONDITION"	"D012735"	"Sexual Dysfunction, Physiological"	860	"DISTINCT PMID"
"CONDITION"	"D012757"	"Sheep Diseases"	574	"DISTINCT PMID"
"CONDITION"	"D012771"	"Shock, Hemorrhagic"	51	"DISTINCT PMID"
"CONDITION"	"D012790"	"Shwartzman Phenomenon"	90	"DISTINCT PMID"
"CONDITION"	"D012798"	"Sialorrhea"	184	"DISTINCT PMID"
"CONDITION"	"D012806"	"Siderosis"	22	"DISTINCT PMID"
"CONDITION"	"D012810"	"Sigmoid Diseases"	41	"DISTINCT PMID"
"CONDITION"	"D012829"	"Silicosis"	35	"DISTINCT PMID"
"CONDITION"	"D012848"	"Sinoatrial Block"	58	"DISTINCT PMID"
"CONDITION"	"D012851"	"Sinus Thrombosis, Intracranial"	118	"DISTINCT PMID"
"CONDITION"	"D012852"	"Sinusitis"	120	"DISTINCT PMID"
"CONDITION"	"D012872"	"Skin Diseases, Vesiculobullous"	634	"DISTINCT PMID"
"CONDITION"	"D012874"	"Skin Diseases, Infectious"	31	"DISTINCT PMID"
"CONDITION"	"D012877"	"Skin Manifestations"	12	"DISTINCT PMID"
"CONDITION"	"D012878"	"Skin Neoplasms"	4863	"DISTINCT PMID"
"CONDITION"	"D012883"	"Skin Ulcer"	587	"DISTINCT PMID"
"CONDITION"	"D012888"	"Skull Neoplasms"	11	"DISTINCT PMID"
"CONDITION"	"D012890"	"Sleep"	21	"DISTINCT PMID"
"CONDITION"	"D012893"	"Sleep Wake Disorders"	876	"DISTINCT PMID"
"CONDITION"	"D012920"	"Social Behavior Disorders"	64	"DISTINCT PMID"
"CONDITION"	"D012983"	"Soft Tissue Neoplasms"	160	"DISTINCT PMID"
"CONDITION"	"D013064"	"Speech Disorders"	151	"DISTINCT PMID"
"CONDITION"	"D013119"	"Spinal Cord Injuries"	107	"DISTINCT PMID"
"CONDITION"	"D013120"	"Spinal Cord Neoplasms"	100	"DISTINCT PMID"
"CONDITION"	"D013124"	"Spinal Injuries"	11	"DISTINCT PMID"
"CONDITION"	"D013125"	"Spinal Neoplasms"	19	"DISTINCT PMID"
"CONDITION"	"D013128"	"Spinal Osteophytosis"	23	"DISTINCT PMID"
"CONDITION"	"D013160"	"Splenic Neoplasms"	108	"DISTINCT PMID"
"CONDITION"	"D013161"	"Splenic Rupture"	57	"DISTINCT PMID"
"CONDITION"	"D013166"	"Spondylitis"	15	"DISTINCT PMID"
"CONDITION"	"D013207"	"Staphylococcal Skin Infections"	10	"DISTINCT PMID"
"CONDITION"	"D013271"	"Gastric Dilatation"	19	"DISTINCT PMID"
"CONDITION"	"D013274"	"Stomach Neoplasms"	1752	"DISTINCT PMID"
"CONDITION"	"D013275"	"Stomach Rupture"	25	"DISTINCT PMID"
"CONDITION"	"D013276"	"Stomach Ulcer"	4350	"DISTINCT PMID"
"CONDITION"	"D013281"	"Stomatitis, Aphthous"	97	"DISTINCT PMID"
"CONDITION"	"D013282"	"Stomatitis, Denture"	17	"DISTINCT PMID"
"CONDITION"	"D013312"	"Stress, Physiological"	620	"DISTINCT PMID"
"CONDITION"	"D013315"	"Stress, Psychological"	251	"DISTINCT PMID"
"CONDITION"	"D013345"	"Subarachnoid Hemorrhage"	220	"DISTINCT PMID"
"CONDITION"	"D013352"	"Subcutaneous Emphysema"	30	"DISTINCT PMID"
"CONDITION"	"D013364"	"Submandibular Gland Diseases"	25	"DISTINCT PMID"
"CONDITION"	"D013365"	"Submandibular Gland Neoplasms"	30	"DISTINCT PMID"
"CONDITION"	"D013375"	"Substance Withdrawal Syndrome"	244	"DISTINCT PMID"
"CONDITION"	"D013398"	"Sudden Infant Death"	12	"DISTINCT PMID"
"CONDITION"	"D013436"	"Sulfhemoglobinemia"	35	"DISTINCT PMID"
"CONDITION"	"D013479"	"Superior Vena Cava Syndrome"	10	"DISTINCT PMID"
"CONDITION"	"D013492"	"Suppuration"	52	"DISTINCT PMID"
"CONDITION"	"D013494"	"Supranuclear Palsy, Progressive"	10	"DISTINCT PMID"
"CONDITION"	"D013530"	"Surgical Wound Infection"	65	"DISTINCT PMID"
"CONDITION"	"D013553"	"Swine Diseases"	519	"DISTINCT PMID"
"CONDITION"	"D013575"	"Syncope"	506	"DISTINCT PMID"
"CONDITION"	"D013585"	"Synovitis"	269	"DISTINCT PMID"
"CONDITION"	"D013595"	"Syringomyelia"	26	"DISTINCT PMID"
"CONDITION"	"D013611"	"Tachycardia, Atrioventricular Nodal Reentry"	25	"DISTINCT PMID"
"CONDITION"	"D013612"	"Tachycardia, Ectopic Atrial"	18	"DISTINCT PMID"
"CONDITION"	"D013616"	"Tachycardia, Sinus"	107	"DISTINCT PMID"
"CONDITION"	"D013651"	"Taste Disorders"	306	"DISTINCT PMID"
"CONDITION"	"D013684"	"Telangiectasis"	121	"DISTINCT PMID"
"CONDITION"	"D013706"	"Temporomandibular Joint Dysfunction Syndrome"	12	"DISTINCT PMID"
"CONDITION"	"D013708"	"Tendon Injuries"	113	"DISTINCT PMID"
"CONDITION"	"D013717"	"Tenosynovitis"	24	"DISTINCT PMID"
"CONDITION"	"D013724"	"Teratoma"	51	"DISTINCT PMID"
"CONDITION"	"D013736"	"Testicular Neoplasms"	280	"DISTINCT PMID"
"CONDITION"	"D013786"	"Thalamic Diseases"	16	"DISTINCT PMID"
"CONDITION"	"D013798"	"Thecoma"	10	"DISTINCT PMID"
"CONDITION"	"D013851"	"Thinness"	10	"DISTINCT PMID"
"CONDITION"	"D013899"	"Thoracic Neoplasms"	13	"DISTINCT PMID"
"CONDITION"	"D013922"	"Thrombocytosis"	182	"DISTINCT PMID"
"CONDITION"	"D013924"	"Thrombophlebitis"	803	"DISTINCT PMID"
"CONDITION"	"D013927"	"Thrombosis"	2786	"DISTINCT PMID"
"CONDITION"	"D013945"	"Thymoma"	41	"DISTINCT PMID"
"CONDITION"	"D013952"	"Thymus Hyperplasia"	38	"DISTINCT PMID"
"CONDITION"	"D013953"	"Thymus Neoplasms"	197	"DISTINCT PMID"
"CONDITION"	"D013964"	"Thyroid Neoplasms"	430	"DISTINCT PMID"
"CONDITION"	"D013978"	"Tibial Fractures"	21	"DISTINCT PMID"
"CONDITION"	"D014005"	"Tinea"	18	"DISTINCT PMID"
"CONDITION"	"D014062"	"Tongue Neoplasms"	252	"DISTINCT PMID"
"CONDITION"	"D014064"	"Tongue, Hairy"	24	"DISTINCT PMID"
"CONDITION"	"D014069"	"Tonsillitis"	13	"DISTINCT PMID"
"CONDITION"	"D014071"	"Tooth Abnormalities"	91	"DISTINCT PMID"
"CONDITION"	"D014075"	"Tooth Discoloration"	694	"DISTINCT PMID"
"CONDITION"	"D014076"	"Tooth Diseases"	106	"DISTINCT PMID"
"CONDITION"	"D014086"	"Tooth Mobility"	12	"DISTINCT PMID"
"CONDITION"	"D014098"	"Toothache"	28	"DISTINCT PMID"
"CONDITION"	"D014115"	"Toxemia"	19	"DISTINCT PMID"
"CONDITION"	"D014133"	"Tracheal Diseases"	49	"DISTINCT PMID"
"CONDITION"	"D014134"	"Tracheal Neoplasms"	194	"DISTINCT PMID"
"CONDITION"	"D014135"	"Tracheal Stenosis"	26	"DISTINCT PMID"
"CONDITION"	"D014136"	"Tracheitis"	48	"DISTINCT PMID"
"CONDITION"	"D014138"	"Tracheoesophageal Fistula"	76	"DISTINCT PMID"
"CONDITION"	"D014188"	"Transposition of Great Vessels"	31	"DISTINCT PMID"
"CONDITION"	"D014262"	"Tricuspid Valve Insufficiency"	39	"DISTINCT PMID"
"CONDITION"	"D014313"	"Trismus"	64	"DISTINCT PMID"
"CONDITION"	"D014328"	"Trophoblastic Neoplasms"	10	"DISTINCT PMID"
"CONDITION"	"D014376"	"Tuberculosis"	161	"DISTINCT PMID"
"CONDITION"	"D014382"	"Tuberculosis, Cutaneous"	10	"DISTINCT PMID"
"CONDITION"	"D014388"	"Tuberculosis, Lymph Node"	16	"DISTINCT PMID"
"CONDITION"	"D014390"	"Tuberculosis, Meningeal"	11	"DISTINCT PMID"
"CONDITION"	"D014412"	"Tumor Virus Infections"	18	"DISTINCT PMID"
"CONDITION"	"D014458"	"Ulna Fractures"	12	"DISTINCT PMID"
"CONDITION"	"D014474"	"Unconsciousness"	443	"DISTINCT PMID"
"CONDITION"	"D014511"	"Uremia"	352	"DISTINCT PMID"
"CONDITION"	"D014514"	"Ureteral Calculi"	41	"DISTINCT PMID"
"CONDITION"	"D014515"	"Ureteral Diseases"	43	"DISTINCT PMID"
"CONDITION"	"D014516"	"Ureteral Neoplasms"	57	"DISTINCT PMID"
"CONDITION"	"D014517"	"Ureteral Obstruction"	54	"DISTINCT PMID"
"CONDITION"	"D014523"	"Urethral Neoplasms"	19	"DISTINCT PMID"
"CONDITION"	"D014525"	"Urethral Stricture"	13	"DISTINCT PMID"
"CONDITION"	"D014550"	"Urinary Incontinence, Stress"	21	"DISTINCT PMID"
"CONDITION"	"D014555"	"Urination Disorders"	283	"DISTINCT PMID"
"CONDITION"	"D014564"	"Urogenital Abnormalities"	35	"DISTINCT PMID"
"CONDITION"	"D014565"	"Urogenital Neoplasms"	106	"DISTINCT PMID"
"CONDITION"	"D014571"	"Urologic Neoplasms"	153	"DISTINCT PMID"
"CONDITION"	"D014591"	"Uterine Diseases"	198	"DISTINCT PMID"
"CONDITION"	"D014594"	"Uterine Neoplasms"	1073	"DISTINCT PMID"
"CONDITION"	"D014597"	"Uterine Rupture"	122	"DISTINCT PMID"
"CONDITION"	"D014603"	"Uveal Diseases"	48	"DISTINCT PMID"
"CONDITION"	"D014605"	"Uveitis"	648	"DISTINCT PMID"
"CONDITION"	"D014606"	"Uveitis, Anterior"	312	"DISTINCT PMID"
"CONDITION"	"D014615"	"Vaccinia"	10	"DISTINCT PMID"
"CONDITION"	"D014623"	"Vaginal Diseases"	185	"DISTINCT PMID"
"CONDITION"	"D014625"	"Vaginal Neoplasms"	436	"DISTINCT PMID"
"CONDITION"	"D014657"	"Vasculitis"	756	"DISTINCT PMID"
"CONDITION"	"D014694"	"Ventricular Outflow Obstruction"	36	"DISTINCT PMID"
"CONDITION"	"D014715"	"Vertebrobasilar Insufficiency"	10	"DISTINCT PMID"
"CONDITION"	"D014717"	"Vertigo"	517	"DISTINCT PMID"
"CONDITION"	"D014766"	"Viremia"	19	"DISTINCT PMID"
"CONDITION"	"D014770"	"Virilism"	179	"DISTINCT PMID"
"CONDITION"	"D014786"	"Vision Disorders"	1416	"DISTINCT PMID"
"CONDITION"	"D014804"	"Vitamin B Deficiency"	36	"DISTINCT PMID"
"CONDITION"	"D014806"	"Vitamin B 12 Deficiency"	236	"DISTINCT PMID"
"CONDITION"	"D014832"	"Voice Disorders"	90	"DISTINCT PMID"
"CONDITION"	"D014840"	"Vomiting, Anticipatory"	38	"DISTINCT PMID"
"CONDITION"	"D014845"	"Vulvar Diseases"	66	"DISTINCT PMID"
"CONDITION"	"D014846"	"Vulvar Neoplasms"	24	"DISTINCT PMID"
"CONDITION"	"D014855"	"Wallerian Degeneration"	50	"DISTINCT PMID"
"CONDITION"	"D014860"	"Warts"	35	"DISTINCT PMID"
"CONDITION"	"D014869"	"Water Intoxication"	139	"DISTINCT PMID"
"CONDITION"	"D014883"	"Water-Electrolyte Imbalance"	413	"DISTINCT PMID"
"CONDITION"	"D014927"	"Wolff-Parkinson-White Syndrome"	14	"DISTINCT PMID"
"CONDITION"	"D014946"	"Wound Infection"	15	"DISTINCT PMID"
"CONDITION"	"D014947"	"Wounds and Injuries"	110	"DISTINCT PMID"
"CONDITION"	"D014973"	"Xanthomatosis"	44	"DISTINCT PMID"
